0.00000 -0.20000 0.50000 3.14 -0.0 0.0
0.00500 -0.20000 0.49997 3.14 -0.0 0.0
0.01000 -0.20000 0.49988 3.14 -0.0 0.0
0.01499 -0.20000 0.49972 3.14 -0.0 0.0
0.01997 -0.20000 0.49950 3.14 -0.0 0.0
0.02493 -0.20000 0.49922 3.14 -0.0 0.0
0.02989 -0.20000 0.49888 3.14 -0.0 0.0
0.03482 -0.20000 0.49847 3.14 -0.0 0.0
0.03973 -0.20000 0.49801 3.14 -0.0 0.0
0.04462 -0.20000 0.49748 3.14 -0.0 0.0
0.04948 -0.20000 0.49689 3.14 -0.0 0.0
0.05431 -0.20000 0.49624 3.14 -0.0 0.0
0.05910 -0.20000 0.49553 3.14 -0.0 0.0
0.06386 -0.20000 0.49477 3.14 -0.0 0.0
0.06858 -0.20000 0.49394 3.14 -0.0 0.0
0.07325 -0.20000 0.49305 3.14 -0.0 0.0
0.07788 -0.20000 0.49211 3.14 -0.0 0.0
0.08246 -0.20000 0.49110 3.14 -0.0 0.0
0.08699 -0.20000 0.49004 3.14 -0.0 0.0
0.09147 -0.20000 0.48893 3.14 -0.0 0.0
0.09589 -0.20000 0.48776 3.14 -0.0 0.0
0.10024 -0.20000 0.48653 3.14 -0.0 0.0
0.10454 -0.20000 0.48525 3.14 -0.0 0.0
0.10877 -0.20000 0.48392 3.14 -0.0 0.0
0.11293 -0.20000 0.48253 3.14 -0.0 0.0
0.11702 -0.20000 0.48110 3.14 -0.0 0.0
0.12104 -0.20000 0.47961 3.14 -0.0 0.0
0.12498 -0.20000 0.47807 3.14 -0.0 0.0
0.12884 -0.20000 0.47648 3.14 -0.0 0.0
0.13263 -0.20000 0.47485 3.14 -0.0 0.0
0.13633 -0.20000 0.47317 3.14 -0.0 0.0
0.13994 -0.20000 0.47144 3.14 -0.0 0.0
0.14347 -0.20000 0.46967 3.14 -0.0 0.0
0.14691 -0.20000 0.46786 3.14 -0.0 0.0
0.15026 -0.20000 0.46600 3.14 -0.0 0.0
0.15351 -0.20000 0.46410 3.14 -0.0 0.0
0.15667 -0.20000 0.46216 3.14 -0.0 0.0
0.15972 -0.20000 0.46018 3.14 -0.0 0.0
0.16268 -0.20000 0.45817 3.14 -0.0 0.0
0.16554 -0.20000 0.45612 3.14 -0.0 0.0
0.16829 -0.20000 0.45403 3.14 -0.0 0.0
0.17094 -0.20000 0.45191 3.14 -0.0 0.0
0.17348 -0.20000 0.44976 3.14 -0.0 0.0
0.17592 -0.20000 0.44757 3.14 -0.0 0.0
0.17824 -0.20000 0.44536 3.14 -0.0 0.0
0.18045 -0.20000 0.44312 3.14 -0.0 0.0
0.18255 -0.20000 0.44085 3.14 -0.0 0.0
0.18454 -0.20000 0.43855 3.14 -0.0 0.0
0.18641 -0.20000 0.43624 3.14 -0.0 0.0
0.18816 -0.20000 0.43389 3.14 -0.0 0.0
0.18980 -0.20000 0.43153 3.14 -0.0 0.0
0.19131 -0.20000 0.42915 3.14 -0.0 0.0
0.19271 -0.20000 0.42675 3.14 -0.0 0.0
0.19399 -0.20000 0.42433 3.14 -0.0 0.0
0.19514 -0.20000 0.42190 3.14 -0.0 0.0
0.19618 -0.20000 0.41945 3.14 -0.0 0.0
0.19709 -0.20000 0.41700 3.14 -0.0 0.0
0.19788 -0.20000 0.41453 3.14 -0.0 0.0
0.19854 -0.20000 0.41205 3.14 -0.0 0.0
0.19908 -0.20000 0.40956 3.14 -0.0 0.0
0.19950 -0.20000 0.40707 3.14 -0.0 0.0
0.19979 -0.20000 0.40458 3.14 -0.0 0.0
0.19996 -0.20000 0.40208 3.14 -0.0 0.0
0.20000 -0.20000 0.39958 3.14 -0.0 0.0
0.19991 -0.20000 0.39708 3.14 -0.0 0.0
0.19971 -0.20000 0.39458 3.14 -0.0 0.0
0.19937 -0.20000 0.39209 3.14 -0.0 0.0
0.19892 -0.20000 0.38960 3.14 -0.0 0.0
0.19833 -0.20000 0.38712 3.14 -0.0 0.0
0.19763 -0.20000 0.38464 3.14 -0.0 0.0
0.19680 -0.20000 0.38218 3.14 -0.0 0.0
0.19584 -0.20000 0.37972 3.14 -0.0 0.0
0.19477 -0.20000 0.37728 3.14 -0.0 0.0
0.19357 -0.20000 0.37485 3.14 -0.0 0.0
0.19226 -0.20000 0.37244 3.14 -0.0 0.0
0.19082 -0.20000 0.37005 3.14 -0.0 0.0
0.18926 -0.20000 0.36767 3.14 -0.0 0.0
0.18758 -0.20000 0.36532 3.14 -0.0 0.0
0.18579 -0.20000 0.36298 3.14 -0.0 0.0
0.18388 -0.20000 0.36067 3.14 -0.0 0.0
0.18186 -0.20000 0.35839 3.14 -0.0 0.0
0.17972 -0.20000 0.35613 3.14 -0.0 0.0
0.17747 -0.20000 0.35389 3.14 -0.0 0.0
0.17511 -0.20000 0.35169 3.14 -0.0 0.0
0.17264 -0.20000 0.34952 3.14 -0.0 0.0
0.17006 -0.20000 0.34737 3.14 -0.0 0.0
0.16738 -0.20000 0.34526 3.14 -0.0 0.0
0.16459 -0.20000 0.34319 3.14 -0.0 0.0
0.16170 -0.20000 0.34115 3.14 -0.0 0.0
0.15871 -0.20000 0.33915 3.14 -0.0 0.0
0.15561 -0.20000 0.33718 3.14 -0.0 0.0
0.15243 -0.20000 0.33526 3.14 -0.0 0.0
0.14914 -0.20000 0.33337 3.14 -0.0 0.0
0.14576 -0.20000 0.33153 3.14 -0.0 0.0
0.14229 -0.20000 0.32973 3.14 -0.0 0.0
0.13874 -0.20000 0.32797 3.14 -0.0 0.0
0.13509 -0.20000 0.32626 3.14 -0.0 0.0
0.13136 -0.20000 0.32460 3.14 -0.0 0.0
0.12755 -0.20000 0.32298 3.14 -0.0 0.0
0.12366 -0.20000 0.32141 3.14 -0.0 0.0
0.11969 -0.20000 0.31989 3.14 -0.0 0.0
0.11565 -0.20000 0.31841 3.14 -0.0 0.0
0.11154 -0.20000 0.31699 3.14 -0.0 0.0
0.10735 -0.20000 0.31563 3.14 -0.0 0.0
0.10310 -0.20000 0.31431 3.14 -0.0 0.0
0.09878 -0.20000 0.31305 3.14 -0.0 0.0
0.09441 -0.20000 0.31184 3.14 -0.0 0.0
0.08997 -0.20000 0.31069 3.14 -0.0 0.0
0.08548 -0.20000 0.30959 3.14 -0.0 0.0
0.08093 -0.20000 0.30855 3.14 -0.0 0.0
0.07633 -0.20000 0.30757 3.14 -0.0 0.0
0.07169 -0.20000 0.30664 3.14 -0.0 0.0
0.06700 -0.20000 0.30578 3.14 -0.0 0.0
0.06227 -0.20000 0.30497 3.14 -0.0 0.0
0.05750 -0.20000 0.30422 3.14 -0.0 0.0
0.05269 -0.20000 0.30353 3.14 -0.0 0.0
0.04785 -0.20000 0.30290 3.14 -0.0 0.0
0.04298 -0.20000 0.30234 3.14 -0.0 0.0
0.03808 -0.20000 0.30183 3.14 -0.0 0.0
0.03316 -0.20000 0.30138 3.14 -0.0 0.0
0.02822 -0.20000 0.30100 3.14 -0.0 0.0
0.02327 -0.20000 0.30068 3.14 -0.0 0.0
0.01829 -0.20000 0.30042 3.14 -0.0 0.0
0.01331 -0.20000 0.30022 3.14 -0.0 0.0
0.00832 -0.20000 0.30009 3.14 -0.0 0.0
0.00332 -0.20000 0.30001 3.14 -0.0 0.0
-0.00168 -0.20000 0.30000 3.14 -0.0 0.0
-0.00668 -0.20000 0.30006 3.14 -0.0 0.0
-0.01167 -0.20000 0.30017 3.14 -0.0 0.0
-0.01666 -0.20000 0.30035 3.14 -0.0 0.0
-0.02164 -0.20000 0.30059 3.14 -0.0 0.0
-0.02660 -0.20000 0.30089 3.14 -0.0 0.0
-0.03155 -0.20000 0.30125 3.14 -0.0 0.0
-0.03648 -0.20000 0.30168 3.14 -0.0 0.0
-0.04138 -0.20000 0.30216 3.14 -0.0 0.0
-0.04626 -0.20000 0.30271 3.14 -0.0 0.0
-0.05111 -0.20000 0.30332 3.14 -0.0 0.0
-0.05593 -0.20000 0.30399 3.14 -0.0 0.0
-0.06071 -0.20000 0.30472 3.14 -0.0 0.0
-0.06545 -0.20000 0.30551 3.14 -0.0 0.0
-0.07016 -0.20000 0.30635 3.14 -0.0 0.0
-0.07482 -0.20000 0.30726 3.14 -0.0 0.0
-0.07943 -0.20000 0.30822 3.14 -0.0 0.0
-0.08399 -0.20000 0.30925 3.14 -0.0 0.0
-0.08850 -0.20000 0.31032 3.14 -0.0 0.0
-0.09296 -0.20000 0.31146 3.14 -0.0 0.0
-0.09736 -0.20000 0.31265 3.14 -0.0 0.0
-0.10169 -0.20000 0.31389 3.14 -0.0 0.0
-0.10597 -0.20000 0.31519 3.14 -0.0 0.0
-0.11017 -0.20000 0.31654 3.14 -0.0 0.0
-0.11431 -0.20000 0.31794 3.14 -0.0 0.0
-0.11838 -0.20000 0.31940 3.14 -0.0 0.0
-0.12237 -0.20000 0.32090 3.14 -0.0 0.0
-0.12629 -0.20000 0.32246 3.14 -0.0 0.0
-0.13013 -0.20000 0.32406 3.14 -0.0 0.0
-0.13388 -0.20000 0.32571 3.14 -0.0 0.0
-0.13755 -0.20000 0.32741 3.14 -0.0 0.0
-0.14114 -0.20000 0.32915 3.14 -0.0 0.0
-0.14464 -0.20000 0.33093 3.14 -0.0 0.0
-0.14805 -0.20000 0.33276 3.14 -0.0 0.0
-0.15136 -0.20000 0.33464 3.14 -0.0 0.0
-0.15458 -0.20000 0.33655 3.14 -0.0 0.0
-0.15771 -0.20000 0.33850 3.14 -0.0 0.0
-0.16073 -0.20000 0.34049 3.14 -0.0 0.0
-0.16366 -0.20000 0.34252 3.14 -0.0 0.0
-0.16648 -0.20000 0.34458 3.14 -0.0 0.0
-0.16920 -0.20000 0.34668 3.14 -0.0 0.0
-0.17181 -0.20000 0.34881 3.14 -0.0 0.0
-0.17432 -0.20000 0.35097 3.14 -0.0 0.0
-0.17671 -0.20000 0.35317 3.14 -0.0 0.0
-0.17900 -0.20000 0.35539 3.14 -0.0 0.0
-0.18117 -0.20000 0.35764 3.14 -0.0 0.0
-0.18323 -0.20000 0.35992 3.14 -0.0 0.0
-0.18518 -0.20000 0.36222 3.14 -0.0 0.0
-0.18701 -0.20000 0.36455 3.14 -0.0 0.0
-0.18872 -0.20000 0.36690 3.14 -0.0 0.0
-0.19032 -0.20000 0.36927 3.14 -0.0 0.0
-0.19180 -0.20000 0.37166 3.14 -0.0 0.0
-0.19315 -0.20000 0.37406 3.14 -0.0 0.0
-0.19439 -0.20000 0.37648 3.14 -0.0 0.0
-0.19551 -0.20000 0.37892 3.14 -0.0 0.0
-0.19650 -0.20000 0.38137 3.14 -0.0 0.0
-0.19737 -0.20000 0.38383 3.14 -0.0 0.0
-0.19812 -0.20000 0.38630 3.14 -0.0 0.0
